category_name,category_created_by,category_created_date,project_created_by,project_created_date,project_description,project_end_date,project_start_date,project_story_name,epic_created_by,epic_created_date,epic_description,epic_end_date,epic_epic_name,epic_start_date,story_closed_by,story_created_by,story_created_date,story_description,story_end_date,story_start_date,story_STATUS,story_task_name,story_updated_date,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:15,,,Responsive website V1.0 - The enterprises guide their consumers to this app to deliver choices,,Ajay Kashyap,Ajay Kashyap,2015-04-23 17:37:54,,,2015-05-22 07:09:45,2,Product feature: Ability for the user to enter the prefered location of choices or use current location,2015-05-22 07:09:45,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:15,,,Responsive website V1.0 - The enterprises guide their consumers to this app to deliver choices,,Ajay Kashyap,Ajay Kashyap,2015-04-23 17:38:13,,,2015-05-22 07:09:49,2,Product feature: Ability for the user to like some of the choices,2015-05-22 07:09:49,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:15,,,Responsive website V1.0 - The enterprises guide their consumers to this app to deliver choices,,Ajay Kashyap,Ajay Kashyap,2015-04-23 17:38:17,,,2015-05-22 07:09:54,2,"Product feature: Ability for the user to see her \""favorites\"",""2015-05-22 07:09:54",,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:15,,,Responsive website V1.0 - The enterprises guide their consumers to this app to deliver choices,,Ajay Kashyap,Ajay Kashyap,2015-04-23 17:38:21,,,2015-05-22 07:09:56,2,Product feature: Ability for the user to choose choices based on themes,2015-05-22 07:09:56,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:15,,,Responsive website V1.0 - The enterprises guide their consumers to this app to deliver choices,,,Ajay Kashyap,2015-04-23 17:38:43,,,,0,Product feature: Ability for the user to sign-up with FB,2015-05-19 10:46:35,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:15,,,Responsive website V1.0 - The enterprises guide their consumers to this app to deliver choices,,,Ajay Kashyap,2015-04-23 17:40:19,,,,0,"Product feature: Ability for the user to look at \""Why this choice is chosen for you\"",""2015-05-19 10:46:44",,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:15,,,Responsive website V1.0 - The enterprises guide their consumers to this app to deliver choices,,,Ajay Kashyap,2015-04-23 17:40:25,,,,0,Product feature: Ability for the user to change the choice configuration,2015-05-19 10:46:51,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:15,,,Responsive website V1.0 - The enterprises guide their consumers to this app to deliver choices,,,Ajay Kashyap,2015-04-23 17:40:31,,,,0,"Bringing the additional features from the Native apps, and aligning the two",2015-05-19 10:46:57,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:15,,,Responsive website V1.0 - The enterprises guide their consumers to this app to deliver choices,,,Ajay Kashyap,2015-04-23 17:40:37,,,,0,Testing and validation,2015-05-19 10:47:04,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:33,,,Native apps V1.2 - iOS and Android apps delivering cross-category choices to the consumers,,Priyanshu Mishra,Ajay Kashyap,2015-04-23 17:40:48,,,2015-06-11 10:19:24,0,"Product feature: Ability for the user to look at \""Why this choice is chosen for you\"" scores",2015-06-11 10:19:26,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:33,,,Native apps V1.2 - iOS and Android apps delivering cross-category choices to the consumers,,,Ajay Kashyap,2015-04-23 17:40:52,,,,0,Product feature: Ability for the user to change the choice configuration,2015-05-19 10:47:24,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:33,,,Native apps V1.2 - iOS and Android apps delivering cross-category choices to the consumers,,,Ajay Kashyap,2015-04-23 17:40:56,,,,0,Product feature: Improvement of the choices based on FB inputs,2015-05-19 10:47:31,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:33,,,Native apps V1.2 - iOS and Android apps delivering cross-category choices to the consumers,,,Ajay Kashyap,2015-04-23 17:40:59,,,,0,"Engineering feature: Include \""Filter\"" feature in the choice engine",2015-05-19 10:47:36,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:33,,,Native apps V1.2 - iOS and Android apps delivering cross-category choices to the consumers,,Ajay Kashyap,Ajay Kashyap,2015-04-23 17:41:02,,,2015-05-22 07:10:50,1,"Engineering feature: Enable data coming from multiple sources for a category, for delivery of choices",2015-05-22 07:10:50,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:33,,,Native apps V1.2 - iOS and Android apps delivering cross-category choices to the consumers,,,Ajay Kashyap,2015-04-23 17:41:06,,,,0,Product feature: Real-time improvement of choices based on user interactions (possibly Multi-Armed Bandit algorithm),2015-05-19 10:47:53,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:33,,,Native apps V1.2 - iOS and Android apps delivering cross-category choices to the consumers,,,Ajay Kashyap,2015-04-23 17:41:10,,,,0,Improvement on UX - Minor and incremental only,2015-05-19 10:47:59,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:33,,,Native apps V1.2 - iOS and Android apps delivering cross-category choices to the consumers,,,Ajay Kashyap,2015-04-23 17:41:15,,,,0,"Data feature: Add \""attractions\"" as a category of choice",2015-05-19 10:48:06,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:33,,,Native apps V1.2 - iOS and Android apps delivering cross-category choices to the consumers,,,Ajay Kashyap,2015-04-23 17:41:19,,,,0,"Data feature: Add \""electronics\"" as a category of choice",2015-05-19 10:48:15,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:33,,,Native apps V1.2 - iOS and Android apps delivering cross-category choices to the consumers,,,Ajay Kashyap,2015-04-23 17:41:22,,,,0,"Data feature: Add \""video games\"" as a category of choice",2015-05-19 10:48:21,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:33,,,Native apps V1.2 - iOS and Android apps delivering cross-category choices to the consumers,,,Ajay Kashyap,2015-04-23 17:41:26,,,,0,Testing and validation,2015-05-19 10:48:28,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:48,,,Merchant module - Enables merchants to add offers to an enterprise inventory and/ or Crayon inventory,,,Ajay Kashyap,2015-04-23 17:41:44,,,,0,product feature: Ability for a merchant to sign up,2015-05-19 10:48:38,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:48,,,Merchant module - Enables merchants to add offers to an enterprise inventory and/ or Crayon inventory,,,Ajay Kashyap,2015-04-23 17:41:47,,,,0,Product features: Allow a merchant to add/ edit/ delete offers,2015-05-19 10:48:44,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ajay Kashyap,2015-04-23 17:33:48,,,Merchant module - Enables merchants to add offers to an enterprise inventory and/ or Crayon inventory,,,Ajay Kashyap,2015-04-23 17:41:51,,,,0,Engineering feature: Link merchants/ offers to the choice catalog,2015-05-19 10:48:49,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ha G,2015-05-19 10:27:43,,2015-07-22 00:00:00,Analyze module - Measures and tracks the effectiveness of choices and the impact to the business,2015-05-19 00:00:00,,Ha G,2015-05-19 10:28:16,,2015-07-22 00:00:00,2015-05-19 00:00:00,0,Product feature: Ability to measure the effectiveness of choices for a user,2015-05-19 10:28:37,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:39,,2015-08-19 00:00:00,2015-05-19 00:00:00,MAYA,Ha G,2015-05-19 10:27:43,,2015-07-22 00:00:00,Analyze module - Measures and tracks the effectiveness of choices and the impact to the business,2015-05-19 00:00:00,,Ha G,2015-05-19 10:28:49,,2015-07-22 00:00:00,2015-05-19 00:00:00,0,Product feature: Ability to measure the impact of initiative to the client,2015-05-19 10:29:07,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:51,,,,YODA,Ajay Kashyap,2015-04-23 17:34:05,,,Responsive Yoda website - V1.2,,Ajay Kashyap,Ajay Kashyap,2015-04-23 17:42:02,,,2015-05-22 07:11:31,1,"Product feature: Add \""Explore the market\"" as a feature",2015-05-22 07:11:31,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:51,,,,YODA,Ajay Kashyap,2015-04-23 17:34:05,,,Responsive Yoda website - V1.2,,Ajay Kashyap,Ajay Kashyap,2015-04-23 17:42:06,,,2015-05-22 07:11:32,1,Product feature: Improve the data fill rate by extracting structured data from unstructured text using Watson,2015-05-22 07:11:32,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:51,,,,YODA,Ajay Kashyap,2015-04-23 17:34:05,,,Responsive Yoda website - V1.2,,Ajay Kashyap,Ajay Kashyap,2015-04-23 17:42:15,,,2015-05-22 07:11:36,1,Data feature: Improve the data coverage,2015-05-22 07:11:36,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:51,,,,YODA,Ajay Kashyap,2015-04-23 17:34:05,,,Responsive Yoda website - V1.2,,Ajay Kashyap,Ajay Kashyap,2015-04-23 17:42:27,"- Cater to \""Explore the market\"" feature\
- Improve the flow",,2015-05-22 07:11:40,1,Product feature: Improve/ change the UX to,2015-05-22 07:11:40,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:51,,,,YODA,Ajay Kashyap,2015-04-23 17:34:05,,,Responsive Yoda website - V1.2,,,Ajay Kashyap,2015-04-23 17:42:47,,,,0,"Product feature: Get \""current clientele\"" from the SalesForce",2015-05-19 10:49:27,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:51,,,,YODA,Ajay Kashyap,2015-04-23 17:34:05,,,Responsive Yoda website - V1.2,,,Ajay Kashyap,2015-04-23 17:42:56,,,,0,"Product feature: Add \""user personality\"" feature in the product through Watson",2015-05-19 10:49:32,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:57,,,,Pepper,Ajay Kashyap,2015-04-23 17:34:15,,,Explore consumer taste in the graph for different categories - V0.1,,,Ajay Kashyap,2015-04-23 17:43:06,,,,0,Product feature: Ability for a user to login (using Facebook maybe?) to the portal,2015-05-19 10:49:41,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:57,,,,Pepper,Ajay Kashyap,2015-04-23 17:34:15,,,Explore consumer taste in the graph for different categories - V0.1,,Ajay Kashyap,Ajay Kashyap,2015-04-23 17:43:10,,,2015-05-22 07:12:23,1,"Product feature: Ability to search for a product from within our taste graph, based on Geo/ Category/ product attribute",2015-05-22 07:12:23,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:57,,,,Pepper,Ajay Kashyap,2015-04-23 17:34:15,,,Explore consumer taste in the graph for different categories - V0.1,,Ajay Kashyap,Ajay Kashyap,2015-04-23 17:43:14,,,2015-05-22 07:12:29,1,Product feature: Ability to showcase the different connections of the chosen product in our graph,2015-05-22 07:12:29,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:30:57,,,,Pepper,Ajay Kashyap,2015-04-23 17:34:15,,,Explore consumer taste in the graph for different categories - V0.1,,Ajay Kashyap,Ajay Kashyap,2015-04-23 17:43:17,,,2015-05-22 07:12:33,1,Product feature: Ability to showcase different attributes of the chosen product,2015-05-22 07:12:33,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:31:14,,,,Experiments,Ajay Kashyap,2015-04-23 17:34:26,,,Algorithm to extract attributes and corresponding sentiments from product reviews,,Ajay Kashyap,Ajay Kashyap,2015-04-23 17:48:10,,,2015-05-22 07:13:17,1,"For each category, identify the \""most important\"" attributes, using frequency of occurance, and impact to a reviewer's overall rating",2015-05-22 07:13:24,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:31:14,,,,Experiments,Ajay Kashyap,2015-04-23 17:34:26,,,Algorithm to extract attributes and corresponding sentiments from product reviews,,Ajay Kashyap,Ajay Kashyap,2015-04-23 17:48:15,,,2015-05-22 07:13:19,1,"For each attribute, identify the different \""standard\"" values that the attribute can take, and classify them into a MECE set of values",2015-05-22 07:13:25,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:31:14,,,,Experiments,Ajay Kashyap,2015-04-23 17:34:26,,,Algorithm to extract attributes and corresponding sentiments from product reviews,,Ajay Kashyap,Ajay Kashyap,2015-04-23 17:48:20,,,2015-05-22 07:13:27,1,"For each attribute, identify the important \""non-standard\"" values it takes, and the impact of those on the overall rating",2015-05-22 07:13:27,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:31:14,,,,Experiments,Ajay Kashyap,2015-04-23 17:34:26,,,Algorithm to extract attributes and corresponding sentiments from product reviews,,Ajay Kashyap,Ajay Kashyap,2015-04-23 17:48:31,,,2015-05-22 07:13:49,1,"For each product, identify the attributes (from the overall list of important attributes), corresponding standard values, and non-standard values. Also, for each product, for each attribute, get the sentiments attached",2015-05-22 07:13:49,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:31:14,,,,Experiments,Ajay Kashyap,2015-04-23 17:34:26,,,Algorithm to extract attributes and corresponding sentiments from product reviews,,Ajay Kashyap,Ajay Kashyap,2015-04-23 17:48:36,,,2015-05-22 07:13:52,1,"For each product and attribute, for the above, calculate the consistency and the spread - thereby coming to a product - attribute - strength mapping",2015-05-22 07:13:52,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:31:14,,,,Experiments,Ajay Kashyap,2015-04-23 17:34:26,,,Algorithm to extract attributes and corresponding sentiments from product reviews,,,Ajay Kashyap,2015-04-23 17:48:42,,,,0,Use the above for improving the choices,2015-05-19 10:51:10,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:31:14,,,,Experiments,Ajay Kashyap,2015-04-23 17:34:26,,,Algorithm to extract attributes and corresponding sentiments from product reviews,,,Ajay Kashyap,2015-04-23 17:48:46,,,,0,Integrate into MAYA,2015-05-19 10:51:15,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:31:14,,,,Experiments,Ajay Kashyap,2015-04-23 17:34:32,,,Optimization of configurator for improving choices,,,Ajay Kashyap,2015-04-23 17:48:58,,,,0,"Identify a series of \""correct answers\"," and optimize the configurator to improve choices""",2015-05-19 10:51:47
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:31:14,,,,Experiments,Ajay Kashyap,2015-04-23 17:34:32,,,Optimization of configurator for improving choices,,Ajay Kashyap,Ajay Kashyap,2015-04-23 17:49:07,,,2015-05-22 07:14:08,1,Try a series of different configurations on a pre-defined test cases to improve choices,2015-05-22 07:14:08,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:31:14,,,,Experiments,Ajay Kashyap,2015-04-23 17:34:32,,,Optimization of configurator for improving choices,,,Ajay Kashyap,2015-04-23 17:49:12,,,,0,Integrate into MAYA,2015-05-19 10:51:59,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:31:14,,,,Experiments,Ajay Kashyap,2015-04-23 17:34:38,,,Real-time improvement of choices based on user interactions (possibly Multi-Armed Bandit algorithm),,,Ajay Kashyap,2015-04-23 17:49:20,,,,0,"Try a series of different \""interaction-based\"" algorithms, and find the most suitable for Crayon",2015-05-19 10:52:06,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:31:14,,,,Experiments,Ajay Kashyap,2015-04-23 17:34:38,,,Real-time improvement of choices based on user interactions (possibly Multi-Armed Bandit algorithm),,,Ajay Kashyap,2015-04-23 17:49:24,,,,0,Integrate into MAYA,2015-05-19 10:52:12,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:31:14,,,,Experiments,Ajay Kashyap,2015-04-23 17:34:43,,,Experiments to improve new consumer acquisition,,Ajay Kashyap,Ajay Kashyap,2015-04-23 17:49:29,,,2015-05-22 07:14:21,1,Get access to a cookie data stream for the ourselves (independent Xaxis),2015-05-22 07:14:21,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:31:14,,,,Experiments,Ajay Kashyap,2015-04-23 17:34:43,,,Experiments to improve new consumer acquisition,,,Ajay Kashyap,2015-04-23 17:49:34,,,,0,Get access to an IAB segmentation team,2015-05-19 10:52:27,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:31:14,,,,Experiments,Ajay Kashyap,2015-04-23 17:34:43,,,Experiments to improve new consumer acquisition,,Ajay Kashyap,Ajay Kashyap,2015-04-23 17:49:38,,,2015-05-22 07:14:27,1,Implement the algorithm developed on a series of clients to see the impact and optimize,2015-05-22 07:14:27,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:31:14,,,,Experiments,Ajay Kashyap,2015-04-23 17:34:46,,,Finding product similarity using product images,,Ajay Kashyap,Ajay Kashyap,2015-04-23 17:49:48,,,2015-05-22 07:14:35,1,"Work with Mad Street Den, Acuity to identify what are the possibilities",2015-05-22 07:14:35,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:31:14,,,,Experiments,Ajay Kashyap,2015-04-23 17:34:50,,,Product mapping using product name similarities,,,,,,,,,,,
Product,Ha G,2014-06-16 07:00:00,Ajay Kashyap,2015-04-23 17:31:14,,,,Experiments,Ajay Kashyap,2015-04-23 17:34:53,,,Usage of consumer behavior science data to improve choices,,,,,,,,,,,
